date,open,high,low,close,volume
2019-08-05,244.76,247.57,239.93,240.7,27219887.0
2019-08-06,236.74,242.63,234.12,240.8,27326727.0
2019-08-07,243.5,244.47,235.96,236.54,28587491.0
2019-08-08,239.83,243.21,237.9,240.99,25591156.0
2019-08-09,242.54,245.63,237.03,238.67,22914046.0
2019-08-12,240.8,243.6,239.06,243.31,22926102.0
2019-08-13,242.34,242.63,236.74,237.22,21915131.0
2019-08-14,240.41,240.6,232.58,236.54,34377951.0
2019-08-15,232.67,241.86,232.67,241.67,27679698.0
2019-08-16,241.76,242.92,233.06,235.96,35394749.0
2019-08-19,237.9,242.25,233.93,239.44,38485266.0
2019-08-20,238.86,239.15,234.22,237.8,35239317.0
2019-08-21,237.8,261.59,236.74,261.59,99192837.0
2019-08-22,264.97,266.71,256.75,257.62,82065730.0
2019-08-23,260.91,262.75,255.21,260.91,59606489.0
2019-08-26,256.08,258.98,250.27,253.85,53596110.0
2019-08-27,256.08,260.04,252.98,258.4,62444105.0
2019-08-28,257.62,273.48,256.85,269.81,65498410.0
2019-08-29,271.45,275.13,267.1,267.39,58721065.0
2019-08-30,271.26,275.03,263.81,267.39,52604916.0
2019-09-02,267.68,285.09,267.68,277.64,59521970.0
2019-09-03,277.45,283.83,275.22,279.48,50097161.0
2019-09-04,280.54,281.7,275.71,278.42,24708330.0
2019-09-05,280.45,281.22,277.54,279.96,37109024.0
2019-09-06,280.74,281.9,266.81,271.26,65540532.0
2019-09-09,270.58,276.0,263.23,270.49,61388011.0
2019-09-10,273.68,274.84,264.97,268.36,38005616.0
2019-09-11,270.78,271.45,264.01,267.1,32698746.0
2019-09-12,269.81,274.55,267.97,270.58,43682058.0
2019-09-16,272.13,274.64,265.94,272.71,30759523.0
2019-09-17,274.06,274.06,264.68,266.52,27013649.0
2019-09-18,266.42,266.91,258.3,263.14,42260876.0
2019-09-19,262.65,267.78,260.23,262.75,31501670.0
2019-09-20,263.91,267.39,261.4,266.42,29770193.0
2019-09-23,265.94,266.42,257.33,261.69,34762598.0
2019-09-24,263.81,275.03,261.98,272.71,52239336.0
2019-09-25,268.84,270.68,252.01,255.21,67467698.0
2019-09-26,256.17,263.81,251.24,255.4,44332034.0
2019-09-27,253.37,258.59,249.11,255.98,26217161.0
2019-09-30,255.69,259.56,251.43,253.66,19075723.0
2019-10-08,249.4,255.21,248.92,249.5,22117513.0
2019-10-09,249.4,256.27,246.5,254.43,21488925.0
2019-10-10,254.82,259.65,252.5,257.04,29746127.0
2019-10-11,259.17,260.72,252.4,256.46,28490737.0
2019-10-14,256.46,261.59,255.11,258.11,39219852.0
2019-10-15,259.27,260.14,249.6,255.11,35248927.0
2019-10-16,253.27,253.27,229.77,233.16,145534637.0
2019-10-17,232.09,237.9,231.13,234.03,49594551.0
2019-10-18,234.12,234.51,222.42,225.81,78605943.0
2019-10-21,222.42,225.42,221.46,225.23,39607663.0
2019-10-22,225.03,225.32,220.49,224.45,36230265.0
2019-10-23,224.16,228.81,223.0,225.32,37597916.0
2019-10-24,225.52,225.81,218.55,223.68,37926986.0
2019-10-25,224.26,226.1,221.46,224.94,28147664.0
2019-10-28,225.42,226.97,222.42,224.55,32305619.0
2019-10-29,224.36,224.55,219.91,220.01,42825310.0
2019-10-30,219.42,222.71,216.62,220.88,31445317.0
2019-10-31,224.36,225.32,219.62,220.88,31327572.0
2019-11-01,220.49,220.49,212.75,216.43,47770429.0
2019-11-04,217.78,221.65,214.69,220.49,50043344.0
2019-11-05,220.49,221.55,216.23,220.2,46940848.0
2019-11-06,220.68,228.9,220.49,222.42,59841413.0
2019-11-07,223.39,225.13,219.23,220.68,38076268.0
2019-11-08,221.65,222.71,217.59,218.07,37423237.0
2019-11-11,215.94,218.26,213.53,214.98,35144031.0
2019-11-12,215.65,216.14,204.05,207.05,59702189.0
2019-11-13,208.79,214.01,207.14,213.24,47603478.0
2019-11-14,215.65,219.23,214.49,215.65,31102363.0
2019-11-15,217.1,217.59,212.46,212.46,22653578.0
2019-11-18,211.3,215.27,209.85,213.82,21948514.0
2019-11-19,214.3,220.68,212.95,220.39,37720145.0
2019-11-20,219.42,223.0,217.59,217.78,25806700.0
2019-11-21,216.81,223.2,216.43,222.42,29599811.0
2019-11-22,222.33,226.1,218.55,221.84,39861400.0
2019-11-25,221.07,222.23,216.33,220.01,27551966.0
2019-11-26,220.49,224.84,218.36,224.84,46937012.0
2019-11-27,222.91,226.87,222.13,223.49,31198854.0
2019-11-28,222.62,227.26,222.62,226.68,41986668.0
2019-11-29,227.16,233.35,226.58,230.64,49408525.0
2019-12-02,235.19,238.67,232.87,233.83,48474764.0
2019-12-03,234.61,237.12,231.71,236.44,31087548.0
2019-12-04,233.64,238.38,233.06,235.96,21560147.0
2019-12-05,237.7,242.05,237.03,241.18,35635032.0
2019-12-06,241.18,251.92,241.09,247.57,51736219.0
2019-12-09,248.73,252.21,242.34,243.89,43137770.0
2019-12-10,244.47,246.12,239.83,242.25,34749675.0
2019-12-11,244.08,246.31,238.19,239.64,36927645.0
2019-12-12,240.7,244.37,239.64,241.57,35806619.0
2019-12-13,243.89,247.76,241.67,241.76,43858544.0
2019-12-16,243.5,246.99,242.25,246.99,39441982.0
2019-12-17,247.08,251.43,243.6,249.11,45449245.0
2019-12-18,246.6,248.15,244.66,247.28,25285693.0
2019-12-19,247.86,247.86,239.35,239.83,30709143.0
2019-12-20,239.83,242.44,236.93,237.41,23839803.0
2019-12-23,233.06,240.7,233.06,234.32,29359678.0
2019-12-24,234.51,237.41,233.25,236.15,16591890.0
2019-12-25,235.96,243.31,233.64,239.83,31975307.0
2019-12-26,240.02,241.76,234.99,236.35,29101227.0
2019-12-27,234.99,239.35,232.58,236.06,37565662.0
2019-12-30,236.25,241.67,233.06,241.57,33453436.0
2019-12-31,241.67,244.57,239.06,240.12,24612202.0
2020-01-02,242.54,260.23,242.25,256.56,77436790.0
2020-01-03,259.17,263.52,255.59,260.91,61357482.0
2020-01-06,258.88,272.52,258.2,266.91,62040753.0
2020-01-07,266.91,270.2,262.94,267.2,35161009.0
2020-01-08,267.97,273.29,266.81,267.97,45767756.0
2020-01-09,271.26,281.41,271.26,279.96,52586913.0
2020-01-10,279.0,280.45,272.23,276.38,48453979.0
2020-01-13,279.58,281.32,273.77,278.8,43925238.0
2020-01-14,280.45,282.19,273.77,277.54,36617108.0
2020-01-15,276.0,279.0,270.78,277.35,33237615.0
2020-01-16,276.38,277.64,272.52,275.13,35239514.0
2020-01-17,282.86,286.83,274.74,279.29,52845044.0
2020-01-20,278.8,281.32,275.13,280.35,30699627.0
2020-01-21,282.19,289.15,280.64,286.83,46709551.0
2020-01-22,283.54,289.92,279.48,288.76,47105728.0
2020-01-23,291.66,292.34,270.78,280.93,60602707.0
2020-02-03,252.88,277.54,252.88,270.78,85337161.0
2020-02-04,273.48,291.08,269.71,289.15,77601507.0
2020-02-05,289.15,294.37,281.99,288.18,66526487.0
2020-02-06,285.76,293.98,281.41,293.98,58022498.0
2020-02-07,295.92,317.0,293.31,316.9,102674954.0
2020-02-10,314.78,330.54,311.39,320.58,69744016.0
2020-02-11,317.19,329.77,314.58,317.29,46772745.0
2020-02-12,334.6,342.34,317.39,324.16,93313740.0
2020-02-13,334.6,334.6,304.72,316.81,97626699.0
2020-02-14,311.39,317.19,306.46,311.2,48510659.0
2020-02-17,307.62,322.03,307.52,320.0,63068560.0
2020-02-18,318.55,333.15,318.35,322.42,60683259.0
2020-02-19,320.19,325.22,314.29,315.65,53714062.0
2020-02-20,317.19,323.96,310.91,321.55,54117017.0
2020-02-21,321.93,333.63,318.35,327.83,63833746.0
2020-02-24,333.63,336.54,322.13,328.8,60600105.0
2020-02-25,320.1,328.61,309.46,324.06,63592952.0
2020-02-26,317.68,319.81,307.52,307.72,61217481.0
2020-02-27,310.04,320.1,304.72,314.97,47378990.0
2020-02-28,304.14,308.88,293.21,296.89,51978801.0
2020-03-02,299.01,307.33,296.89,304.62,39261523.0
2020-03-03,308.78,311.59,297.18,299.88,56608819.0
2020-03-04,294.56,296.21,287.22,294.47,65017179.0
2020-03-05,297.37,304.33,293.31,303.08,46030469.0
2020-03-06,299.59,300.85,294.27,296.89,35125362.0
2020-03-09,288.67,289.25,277.35,277.74,84462576.0
2020-03-10,271.74,284.89,269.71,283.54,50351478.0
2020-03-11,285.09,300.56,285.09,287.7,70324023.0
2020-03-12,280.83,283.15,272.9,274.84,53165739.0
2020-03-13,259.94,274.26,256.27,270.78,69261228.0
2020-03-16,270.97,271.74,243.7,243.7,101805905.0
2020-03-17,244.96,251.34,232.67,240.8,61204359.0
2020-03-18,244.66,251.05,234.41,235.09,71981579.0
2020-03-19,238.77,242.05,220.59,231.03,97959327.0
2020-03-20,234.99,237.51,226.58,232.67,56516412.0
2020-03-23,221.46,222.91,213.62,215.36,56629076.0
2020-03-24,222.42,224.36,210.33,217.49,63987386.0
2020-03-25,227.74,236.93,226.39,231.32,81204680.0
2020-03-26,229.19,234.32,224.55,228.32,65182718.0
2020-03-27,233.16,244.57,228.71,234.41,74286356.0
2020-03-30,228.71,244.28,222.42,239.44,78783971.0
2020-03-31,240.89,244.47,238.19,240.22,50978359.0
2020-04-01,238.48,252.21,238.48,245.15,66288536.0
2020-04-02,245.05,251.05,243.7,251.05,45151396.0
2020-04-03,251.43,251.43,243.31,244.96,43756673.0
2020-04-07,250.95,252.98,246.7,249.11,51885867.0
2020-04-08,246.89,251.43,245.05,248.24,33300847.0
2020-04-09,246.5,248.92,241.57,242.63,45012336.0
2020-04-10,241.09,244.18,238.38,239.35,24360444.0
2020-04-13,235.38,237.61,229.77,230.93,35099117.0
2020-04-14,236.35,244.66,233.35,244.47,50083352.0
2020-04-15,246.21,249.31,243.21,244.08,39181357.0
2020-04-16,241.76,255.79,240.8,254.24,45680942.0
2020-04-17,270.87,279.67,269.52,279.67,163880733.0
2020-04-20,273.0,273.0,261.2,269.81,113856451.0
2020-04-21,265.94,268.36,260.23,267.87,58169544.0
2020-04-22,262.46,274.16,262.46,272.23,48617148.0
2020-04-23,276.09,278.8,267.2,269.32,45624145.0
2020-04-24,269.23,271.36,265.26,267.97,28566219.0
2020-04-27,267.58,276.48,264.49,274.06,41385013.0
2020-04-28,275.61,290.12,268.16,288.18,67179327.0
2020-04-29,286.93,291.95,283.54,289.92,43084490.0
2020-04-30,289.92,303.85,289.92,297.95,56997343.0
2020-05-06,294.08,301.33,289.15,295.24,64755598.0
2020-05-07,297.76,305.49,295.05,301.62,47272089.0
2020-05-08,303.17,305.69,299.79,301.72,30448994.0
2020-05-11,293.5,304.62,293.11,297.85,52947708.0
2020-05-12,297.56,310.13,295.05,309.46,50416030.0
2020-05-13,308.1,310.91,303.27,309.84,29077362.0
2020-05-14,307.23,307.33,294.86,295.24,49427234.0
2020-05-15,297.66,303.85,294.95,296.4,34894830.0
2020-05-18,299.5,317.58,297.08,306.94,61947608.0
2020-05-19,312.55,322.03,312.07,313.52,46668636.0
2020-05-20,317.19,317.97,306.46,308.1,31260748.0
2020-05-21,308.1,310.52,302.78,307.04,29600786.0
2020-05-22,305.3,307.72,295.82,299.5,34566749.0
2020-05-25,297.66,301.82,293.6,300.37,23532306.0
2020-05-26,301.91,306.07,296.21,304.33,40417920.0
2020-05-27,303.66,308.49,301.04,302.49,21710609.0
2020-05-28,302.78,306.27,291.37,298.34,25746705.0
2020-05-29,297.76,314.29,295.15,313.42,40203090.0
2020-06-01,318.16,320.1,309.46,319.03,39878863.0
2020-06-02,316.13,317.97,308.78,310.04,33753656.0
2020-06-03,310.04,311.49,306.36,309.65,23873411.0
2020-06-04,308.87,310.82,302.84,304.98,22445693.0
2020-06-05,303.62,307.02,301.09,304.69,20946768.0
2020-06-08,303.62,315.49,303.62,310.43,41362803.0
2020-06-09,311.4,316.27,307.02,315.88,36796375.0
2020-06-10,314.32,314.91,304.3,310.53,33869836.0
2020-06-11,310.53,333.78,308.78,326.29,71914195.0
2020-06-12,320.65,324.54,317.05,324.44,49553252.0
2020-06-15,320.84,321.72,315.1,319.19,35697652.0
2020-06-16,321.23,328.24,319.48,321.13,25850300.0
2020-06-17,326.97,328.04,318.12,323.57,26347026.0
2020-06-18,321.13,326.58,316.37,323.57,20871652.0
2020-06-19,326.49,333.3,324.54,330.38,47561201.0
2020-06-22,330.77,341.57,328.24,337.48,43400368.0
2020-06-23,337.48,352.76,334.17,350.33,59912485.0
2020-06-24,354.22,369.79,353.83,369.79,65370858.0
2020-06-29,379.52,399.28,379.52,392.17,85395112.0
2020-06-30,398.21,400.25,384.58,396.36,44472742.0
2020-07-01,401.13,407.84,393.63,405.12,40674124.0
2020-07-02,404.63,416.5,395.09,398.4,60707545.0
2020-07-03,395.09,414.36,395.09,405.8,49020189.0
2020-07-06,412.9,441.32,412.61,432.66,58376356.0
2020-07-07,435.48,454.06,425.45,430.12,74392143.0
2020-07-08,431.58,449.39,431.1,448.91,56115460.0
2020-07-09,448.61,460.58,445.31,451.05,56600375.0
2020-07-10,443.75,457.47,442.39,449.68,41983226.0
2020-07-13,448.71,467.69,447.15,463.21,51366511.0
2020-07-14,463.21,484.43,460.29,475.76,57114984.0
2020-07-15,482.67,495.13,471.0,473.53,76336324.0
2020-07-16,477.81,483.65,444.82,445.7,80832505.0
2020-07-17,439.95,464.18,434.02,450.17,51204079.0
2020-07-20,463.21,472.75,455.04,464.48,52576431.0
2020-07-21,469.05,486.18,465.94,473.92,74604070.0
2020-07-22,472.94,478.3,464.87,466.33,65466656.0
2020-07-23,470.12,512.94,470.12,512.94,99643581.0
2020-07-24,515.76,532.99,491.72,498.24,102831257.0
2020-07-27,518.29,537.36,512.65,523.55,89155050.0
2020-07-28,523.55,526.27,503.01,516.44,57000117.0
2020-07-29,523.55,541.26,507.1,530.16,71878462.0
2020-07-30,533.86,560.72,520.72,557.8,86699418.0
2020-07-31,544.95,564.13,535.71,552.74,68442942.0
2020-08-03,566.36,582.81,558.77,561.5,57750056.0
2020-08-04,561.98,573.56,554.1,569.38,40062756.0
2020-08-05,567.82,569.28,540.87,563.64,50881229.0
2020-08-06,559.55,562.37,533.67,540.09,59463074.0
2020-08-07,540.19,577.55,540.19,566.36,75329908.0
2020-08-10,564.42,584.95,554.49,571.03,57354877.0
2020-08-11,574.15,582.42,549.63,554.69,45890328.0
2020-08-12,554.69,554.69,525.59,538.73,61238800.0
2020-08-13,549.82,555.66,538.92,545.83,34516941.0
2020-08-14,539.7,551.86,532.5,548.36,30324163.0
2020-08-17,543.11,553.62,538.24,545.15,45407556.0
2020-08-18,545.15,567.34,541.84,552.74,46343112.0
2020-08-19,556.53,557.61,521.02,521.02,55876056.0
2020-08-20,520.82,531.14,499.22,500.39,61102510.0
2020-08-21,515.37,535.42,513.81,525.49,60506949.0
2020-08-24,535.22,571.52,532.21,567.34,79627428.0
2020-08-25,567.82,580.18,561.5,572.69,43211817.0
2020-08-26,566.36,575.9,548.85,560.52,42308238.0
2020-08-27,563.64,592.15,561.69,589.72,58543845.0
2020-08-28,613.07,619.4,579.11,612.68,79273838.0
2020-08-31,612.98,639.06,606.36,615.8,54617444.0
2020-09-01,615.99,654.72,615.02,654.72,53459193.0
2020-09-02,661.73,666.5,642.17,661.83,43136276.0
2020-09-03,661.24,663.68,639.84,646.65,42413895.0
2020-09-04,632.54,655.21,621.64,646.16,47279377.0
2020-09-07,642.27,652.0,602.37,608.4,49496517.0
2020-09-08,607.14,635.36,598.48,617.94,47463816.0
2020-09-09,601.59,619.2,581.16,611.61,52900839.0
2020-09-10,618.72,636.82,610.54,621.93,40354402.0
2020-09-11,630.2,682.17,624.36,679.44,77920876.0
2020-09-14,697.74,725.28,693.84,708.64,86200846.0
2020-09-15,699.68,710.39,689.47,700.36,42446810.0
2020-09-16,710.29,741.53,699.2,712.33,65407809.0
2020-09-17,701.82,734.62,696.76,724.98,51534654.0
2020-09-18,722.06,727.03,691.9,701.14,65174259.0
2020-09-21,710.0,716.81,681.29,692.77,49963183.0
2020-09-22,690.92,694.91,674.77,681.1,37383857.0
2020-09-23,692.0,749.22,680.22,749.22,80867791.0
2020-09-24,738.51,743.47,677.4,678.18,95777268.0
2020-09-25,690.54,710.58,669.03,692.09,54074175.0
2020-09-28,707.27,739.58,702.12,720.12,60007877.0
2020-09-29,730.82,738.61,713.4,730.73,41029327.0
2020-09-30,725.57,746.49,725.57,729.95,38860738.0
2020-10-09,781.13,802.93,769.75,797.97,88436151.0
2020-10-12,805.95,808.67,783.37,805.07,58941421.0
2020-10-13,796.02,810.33,773.74,804.68,44670525.0
2020-10-14,777.34,795.05,763.91,776.76,73658391.0
2020-10-15,787.75,788.24,729.95,758.07,63841823.0
2020-10-16,756.32,764.49,738.41,742.7,43035664.0
2020-10-19,744.25,747.27,686.25,695.79,103473845.0
2020-10-20,698.03,715.06,691.9,711.26,56971335.0
2020-10-21,720.02,723.52,688.01,700.66,48945237.0
2020-10-22,697.35,697.35,671.75,686.06,50866651.0
2020-10-23,691.9,701.92,656.87,661.24,56928956.0
2020-10-26,653.73,695.49,641.05,686.03,73202207.0
2020-10-27,680.08,698.61,670.12,696.08,47079397.0
2020-10-28,683.0,711.79,683.0,704.08,53443834.0
2020-10-29,692.76,734.23,687.88,723.98,54386853.0
2020-10-30,731.69,749.45,715.79,741.45,63250613.0
2020-11-02,687.98,738.23,684.17,719.4,90118712.0
2020-11-03,723.01,727.11,683.2,692.37,71766587.0
2020-11-04,692.37,700.86,663.2,681.05,77300522.0
2020-11-05,702.52,724.08,700.57,721.93,84966622.0
2020-11-06,736.67,743.5,688.17,695.98,73194101.0
2020-11-09,697.15,724.08,681.34,704.18,73381973.0
2020-11-10,706.42,742.42,686.22,729.74,73447787.0
2020-11-11,722.03,750.33,712.27,712.27,63712003.0
2020-11-12,727.79,729.84,681.05,683.49,87708343.0
2020-11-13,683.69,684.86,625.14,649.44,142207143.0
2020-11-16,650.71,662.02,625.44,652.46,65126385.0
2020-11-17,652.95,656.56,629.34,636.07,51018579.0
2020-11-18,633.24,638.31,604.95,612.17,88250937.0
2020-11-19,615.68,634.22,608.17,632.56,58694643.0
2020-11-20,642.8,656.46,633.14,652.66,51715043.0
2020-11-23,659.49,667.39,641.92,660.56,56823514.0
2020-11-24,659.98,659.98,640.75,652.56,36699801.0
2020-11-25,654.32,668.95,645.73,651.58,35177193.0
2020-11-26,647.88,659.59,635.19,658.32,38172903.0
2020-11-27,657.34,682.03,651.78,678.12,55950524.0
2020-11-30,673.34,678.61,661.54,670.32,41714973.0
2020-12-01,672.76,687.78,668.95,682.22,43953172.0
2020-12-02,687.88,695.69,672.07,680.27,33306008.0
2020-12-03,683.0,686.32,673.34,677.44,24134177.0
2020-12-04,677.64,679.69,659.59,675.59,37177216.0
2020-12-07,680.86,704.96,675.2,699.79,55302553.0
2020-12-08,702.52,716.96,697.64,707.79,44874562.0
2020-12-09,708.18,723.01,703.49,715.88,45477908.0
2020-12-10,712.27,734.23,700.08,723.01,57686786.0
2020-12-11,731.79,732.57,702.71,710.32,52176438.0
2020-12-14,722.03,756.08,715.2,739.3,64812554.0
2020-12-15,739.3,746.91,723.49,744.57,49690071.0
2020-12-16,761.06,761.06,736.28,741.55,43394743.0
2020-12-17,734.42,736.37,712.27,729.93,45660247.0
2020-12-18,729.35,759.11,726.32,757.65,49301851.0
2020-12-21,819.6,833.46,800.19,833.46,104851998.0
2020-12-22,844.0,887.32,839.12,857.66,124489504.0
2020-12-23,876.98,912.69,869.27,899.61,93249498.0
2020-12-24,887.71,901.27,872.97,884.0,59467376.0
2020-12-25,892.78,916.49,880.1,911.81,77859333.0
2020-12-28,912.0,924.01,885.95,899.12,63356777.0
2020-12-29,901.47,901.56,854.73,862.53,87111987.0
2020-12-30,878.15,900.78,863.9,885.37,75832989.0
2020-12-31,895.71,914.54,869.66,899.61,85197903.0
